package_name,country,category,google_rank,pregdpr.permissions,permission_count,,package_name,country,category,google_rank,postgdpr.permissions,permission_count
com.bubadu.mybabycare2,Germany,Ages 5 & Under,231,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'com.google.android.c2dm.permission.RECEIVE', 'com.bubadu.mybabycare2.permission.C2D_MESSAGE']",9,,mytown.police,South Korea,Ages 5 & Under,196,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",4
com.budgestudios.CaillouCheckUp,Germany,Ages 5 & Under,52,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9,,se.appfamily.superpuzzlefree,South Korea,Ages 5 & Under,389,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.budgestudios.CaillouGoodNight,Germany,Ages 5 & Under,47,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9,,air.com.peppapig.paintbox,Germany,Ages 5 & Under,5,"['android.permission.WAKE_LOCK', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET']",4
com.budgestudios.googleplay.StrawberryShortcakeIceCreamIsland,Germany,Ages 5 & Under,1,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9,,air.fisherprice.com.animalsounds,Germany,Ages 5 & Under,232,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",4
com.budgestudios.SmurfsBakery,Germany,Ages 5 & Under,156,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9,,air.ie.capture.fisherprice,Germany,Ages 5 & Under,178,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",4
com.budgestudios.StrawberryShortcakeBakeShare,Germany,Ages 5 & Under,45,"['android.permission.INTERNET', 'android.permission.VIBRATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9,,biz.arrowstar.funnyfoodshalloween,Germany,Ages 5 & Under,385,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE']",4
com.budgestudios.StrawberryShortcakeDressUp,Germany,Ages 5 & Under,129,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CAMERA', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",9,,com.avokiddo.games.thinkrolls_kings_and_queens,Germany,Ages 5 & Under,254,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.budgestudios.StrawberryShortcakePocketLockets,Germany,Ages 5 & Under,224,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",9,,com.chuggington.teamtrainee,Germany,Ages 5 & Under,333,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE']",4
com.disneydigitalbooks.DisneyMagicBrushTimer_goo,Germany,Ages 5 & Under,118,"['android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.disneydigitalbooks.DisneyMagicBrushTimer_goo.permission.C2D_MESSAGE', 'com.android.vending.CHECK_LICENSE', 'android.permission.ACCESS_WIFI_STATE']",9,,com.drpanda.cafe.fun,Germany,Ages 5 & Under,94,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING']",4
com.disneydigitalbooks.disneystorycentral_goo,Germany,Ages 5 & Under,437,"['android.permission.WAKE_LOCK', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.READ_SYNC_SETTINGS', 'com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE']",9,,com.edujoy.Princess_Beauty_Salon,Germany,Ages 5 & Under,487,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.hasbro.buzzAPPSTORE,Germany,Ages 5 & Under,309,"['android.permission.INTERNET', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE']",9,,com.kidsgamesprojects.zooforkids,Germany,Ages 5 & Under,148,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.hasbro.mlpcoreAPPSTORE,Germany,Ages 5 & Under,143,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.READ_PHONE_STATE']",9,,com.marlustudio.arabiclearningforkids.englishui,Germany,Ages 5 & Under,301,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE']",4
com.imult.papermates,Germany,Ages 5 & Under,393,"['android.permission.WAKE_LOCK', 'com.android.vending.BILLING', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CAMERA']",9,,com.marlustudio.englishforkids,Germany,Ages 5 & Under,296,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE']",4
com.rutaett.HeroesMovie,Germany,Ages 5 & Under,354,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",9,,com.marlustudio.germanforkids,Germany,Ages 5 & Under,182,"['android.permission.WAKE_LOCK', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.ant,Germany,Ages 5 & Under,374,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.ant.permission.C2D_MESSAGE', 'android.permission.WRITE_EXTERNAL_STORAGE']",9,,com.Papumba.KidsColoringWorld,Germany,Ages 5 & Under,271,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING']",4
com.sinyee.babybus.behaviour,Germany,Ages 5 & Under,307,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.behaviour.permission.C2D_MESSAGE']",9,,com.rutaett.HeroesMovie,Germany,Ages 5 & Under,317,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.birthdayparty,Germany,Ages 5 & Under,228,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.birthdayparty.permission.C2D_MESSAGE']",9,,com.rvappstudios.abc_kids_toddler_tracing_phonics,Germany,Ages 5 & Under,83,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE']",4
com.sinyee.babybus.cars,Germany,Ages 5 & Under,253,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.cars.permission.C2D_MESSAGE']",9,,com.vqh.sounds_for_kids,Germany,Ages 5 & Under,227,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS']",4
com.sinyee.babybus.chef,Germany,Ages 5 & Under,279,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.chef.permission.C2D_MESSAGE']",9,,com.Xiibi.Puppets,Germany,Ages 5 & Under,429,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",4
com.sinyee.babybus.digging,Germany,Ages 5 & Under,332,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.digging.permission.C2D_MESSAGE']",9,,de.rbb.sandmann,Germany,Ages 5 & Under,111,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET']",4
com.sinyee.babybus.duibis,Germany,Ages 5 & Under,411,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.duibis.permission.C2D_MESSAGE']",9,,de.start2dream.phantasiereisen_fuer_kinder,Germany,Ages 5 & Under,481,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.fireman,Germany,Ages 5 & Under,209,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.fireman.permission.C2D_MESSAGE']",9,,mytown.police,Germany,Ages 5 & Under,31,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",4
com.sinyee.babybus.foodstreet,Germany,Ages 5 & Under,496,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.foodstreet.permission.C2D_MESSAGE']",9,,pl.kidsgameprojects.com.AnimalsFarmForKids,Germany,Ages 5 & Under,199,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.forest,Germany,Ages 5 & Under,344,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.forest.permission.C2D_MESSAGE']",9,,se.appfamily.hellokitty.puzzle.seasons.free,Germany,Ages 5 & Under,536,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.greenguard.global,Germany,Ages 5 & Under,367,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.greenguard.global.permission.C2D_MESSAGE']",9,,se.appfamily.puzzle.super2.free,Germany,Ages 5 & Under,408,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.karting.global,Germany,Ages 5 & Under,301,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.karting.global.permission.C2D_MESSAGE']",9,,se.appfamily.superpuzzlefree,Germany,Ages 5 & Under,122,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",4
com.sinyee.babybus.kindergarten,Germany,Ages 5 & Under,217,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.kindergarten.permission.C2D_MESSAGE']",9,,air.com.starfall.FTR,United States,Ages 5 & Under,286,"['android.permission.INTERNET', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",3
com.sinyee.babybus.lovehealthy,Germany,Ages 5 & Under,410,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.lovehealthy.permission.C2D_MESSAGE']",9,,air.com.starfall.more,United States,Ages 5 & Under,22,"['android.permission.INTERNET', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",3
com.sinyee.babybus.meteorological,Germany,Ages 5 & Under,334,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.meteorological.permission.C2D_MESSAGE']",9,,air.SightWordsSuperQuiz,United States,Ages 5 & Under,167,"['android.permission.INTERNET', 'android.permission.RECORD_AUDIO', 'com.android.vending.BILLING']",3
com.sinyee.babybus.seaworld,Germany,Ages 5 & Under,387,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.seaworld.permission.C2D_MESSAGE']",9,,com.discovery.kids.es,United States,Ages 5 & Under,244,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK']",3
com.sinyee.babybus.wobunanguo,Germany,Ages 5 & Under,314,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.wobunanguo.permission.C2D_MESSAGE']",9,,com.duckduckmoosedesign.km,United States,Ages 5 & Under,365,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE']",3
com.tabtale.supermarket,Germany,Ages 5 & Under,376,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.WAKE_LOCK', 'com.tabtale.supermarket.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE']",9,,com.infigames.babyphone,United States,Ages 5 & Under,185,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE']",3
com.tabtale.teacher,Germany,Ages 5 & Under,9,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.WAKE_LOCK', 'com.tabtale.teacher.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE']",9,,com.infigames.babyphonetoy,United States,Ages 5 & Under,188,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE']",3
com.vitotechnology.StarWalkKids2,Germany,Ages 5 & Under,345,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'com.vitotechnology.StarWalkKids2.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE']",9,,com.landoncope.games.monsterbubblepop,United States,Ages 5 & Under,334,"['android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING']",3
disneydigitalbooks.palacepetswhiskerhaven_goo,Germany,Ages 5 & Under,119,"['com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.READ_SYNC_SETTINGS', 'com.android.vending.BILLING']",9,,com.landoncope.games.toddlersingandplay,United States,Ages 5 & Under,323,"['android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING']",3
ics.android.de.kixi,Germany,Ages 5 & Under,304,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.GET_ACCOUNTS', 'android.permission.USE_CREDENTIALS']",9,,com.landoncope.games.toddlersingandplay2free,United States,Ages 5 & Under,256,"['android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING']",3
com.disneydigitalbooks.DisneyMagicBrushTimer_goo,United States,Ages 5 & Under,29,"['android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.disneydigitalbooks.DisneyMagicBrushTimer_goo.permission.C2D_MESSAGE', 'com.android.vending.CHECK_LICENSE', 'android.permission.ACCESS_WIFI_STATE']",10,,com.pescapps.gamekids5,United States,Ages 5 & Under,198,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE']",3
com.google.android.apps.youtube.kids,United States,Ages 5 & Under,0,"['android.permission.GET_ACCOUNTS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'android.permission.WAKE_LOCK', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.GET_PACKAGE_SIZE']",10,,com.pescapps.gamekidsfree3,United States,Ages 5 & Under,277,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",3
com.hasbro.ElmoLove2Learn,United States,Ages 5 & Under,357,"['android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CAMERA', 'android.permission.BLUETOOTH', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",10,,com.pokemon.pokemonplayhouse,United States,Ages 5 & Under,46,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_EXTERNAL_STORAGE']",3
com.indigokids.mashacleanup,United States,Ages 5 & Under,416,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.indigokids.mashacleanup.permission.C2D_MESSAGE']",10,,com.soundhousellc.preschoolfree,United States,Ages 5 & Under,51,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING']",3
com.pjmasks.web,United States,Ages 5 & Under,143,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.CHECK_LICENSE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_EXTERNAL_STORAGE']",10,,com.starfall.StarfallABCs,United States,Ages 5 & Under,48,"['android.permission.INTERNET', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",3
com.videogyan.kids_preschool_abc_phonics_shapes_learning,United States,Ages 5 & Under,490,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'com.google.android.c2dm.permission.RECEIVE', 'com.videogyan.kids_preschool_abc_phonics_shapes_learning.permission.C2D_MESSAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK']",10,,com.storytoys.miffy.free.android.googleplay,United States,Ages 5 & Under,406,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",3
